"id_estado","id_municipio","setor","ano","renda","escolaridade","populacao","ano_fe","mun_fe","y"
1,1085,"Agricultura",2020,106,7.8,94567,-11.9669029535726,11.3901995403459,0.378318844788999
1,1086,"Industria",2011,89.4,9.7,62424,-1.28930673422292,11.812144716084,9.79564655476429
1,1086,"Industria",2012,92,9.7,62776,-2.57841663528234,11.812144716084,8.67682607807975
1,1086,"Industria",2013,106,9.8,63166,-4.43489150202367,11.812144716084,9.07023136302516
1,1086,"Industria",2014,103,9.9,63359,-5.09071064880118,11.812144716084,7.60789880862454
1,1086,"Industria",2015,131,9.9,63916,-6.62680823530536,11.812144716084,5.63716578364493
1,1086,"Industria",2016,182,9.8,64277,-7.85507817962207,11.812144716084,3.47332782461414
1,1086,"Industria",2017,158,9.8,64432,-8.78417253668886,11.812144716084,0.791752346214413
1,1086,"Industria",2018,170,9.9,64887,-10.1103498404846,11.812144716084,1.74391331598734
1,1086,"Industria",2019,226,10.1,65060,-11.9566441294737,11.812144716084,-0.172302111114275
1,1086,"Industria",2020,298,10.2,65460,-14.7298804379534,11.812144716084,-1.78324368325409
1,1087,"ServiC'os",2011,24.4,8.9,72289,-1.02322215400636,11.0005538766971,11.2701044709319
1,1087,"ServiC'os",2012,33,8.9,72534,-2.87052306183614,11.0005538766971,8.14711037388076
1,1087,"ServiC'os",2013,36,8.8,72663,-4.33677131670993,11.0005538766971,6.83029133569134
1,1087,"ServiC'os",2014,33,8.8,73084,-4.02925871033221,11.0005538766971,6.14795277023348
1,1087,"ServiC'os",2015,32,8.8,73431,-5.47506864531897,11.0005538766971,5.01329007467523
1,1087,"ServiC'os",2016,42,8.8,73682,-7.04774217330851,11.0005538766971,4.33198047383176
1,1087,"ServiC'os",2017,51,8.8,74361,-7.06608928216156,11.0005538766971,3.961087749523
1,1087,"ServiC'os",2018,56,8.9,74753,-10.0837536724284,11.0005538766971,0.944161562830633
1,1087,"ServiC'os",2019,58,8.8,74902,-10.6049360482721,11.0005538766971,2.84533172444837
1,1087,"ServiC'os",2020,49,8.8,75441,-14.9597041250672,11.0005538766971,-5.33458741224908
1,1088,"ServiC'os",2011,68.2,8.7,61197,-1.2880676157074,11.7230581310345,10.511446099411
1,1088,"ServiC'os",2012,83,8.5,61348,-2.0809894844424,11.7230581310345,10.9722724222713
1,1088,"ServiC'os",2013,116,8.7,61549,-4.16559363075066,11.7230581310345,7.67827265235313
1,1088,"ServiC'os",2014,139,8.8,62084,-4.5070108701475,11.7230581310345,7.14436588723554
1,1088,"ServiC'os",2015,112,8.8,62532,-5.55547173309606,11.7230581310345,6.81393671338625
1,1088,"ServiC'os",2016,130,8.8,62987,-7.5308526630979,11.7230581310345,6.2949235591612
1,1088,"ServiC'os",2017,116,8.8,63158,-8.14592089282814,11.7230581310345,4.5490688983918
1,1088,"ServiC'os",2018,120,8.8,63459,-10.948096784763,11.7230581310345,1.1273861944372
1,1088,"ServiC'os",2019,145,8.8,64024,-9.04858193616383,11.7230581310345,3.32000795858184
1,1088,"ServiC'os",2020,127,8.8,64359,-13.4645297250245,11.7230581310345,-0.0149227127102785
1,1089,"ServiC'os",2011,35,9.8,126504,-1.00326981872786,11.7894408221124,8.83010256504998
1,1089,"ServiC'os",2012,45,10,127626,-2.31504368502647,11.7894408221124,9.59893327008101
1,1089,"ServiC'os",2013,49,10,128724,-4.07326062954962,11.7894408221124,8.50054319347782
1,1089,"ServiC'os",2014,49,10,129706,-5.04933048551902,11.7894408221124,5.76313416083451
1,1089,"ServiC'os",2015,49,10,130565,-6.95344568870496,11.7894408221124,4.78272589364866
1,1089,"ServiC'os",2016,59,10.1,131090,-6.39680213411339,11.7894408221124,4.60059262543766
1,1089,"ServiC'os",2017,74,10.1,132219,-10.4602110972628,11.7894408221124,2.56309527179627
1,1089,"ServiC'os",2018,85,10.3,133213,-9.78047597967088,11.7894408221124,1.58144521892525
1,1089,"ServiC'os",2019,85,10.3,134153,-12.11668637814,11.7894408221124,-0.742381537963965
1,1089,"ServiC'os",2020,100,10.1,135360,-13.8384660542943,11.7894408221124,-1.34055241189873
1,1090,"Agricultura",2011,39.9,8.2,65655,-1.06551987840794,11.6093557035783,11.1794556974438
1,1090,"Agricultura",2012,49,8.2,65970,-2.2385898353532,11.6093557035783,10.6005968023844
1,1090,"Agricultura",2013,54,8.2,66143,-3.28682149853557,11.6093557035783,7.54309824394673
1,1090,"Agricultura",2014,59,8.2,66427,-5.314268453978,11.6093557035783,6.94776233831446
1,1090,"Agricultura",2015,49,8.2,66733,-6.13068235339597,11.6093557035783,6.67571189452743
1,1090,"Agricultura",2016,51,8.2,67250,-6.5822470150888,11.6093557035783,7.24868595749373
1,1090,"Agricultura",2017,44,8.1,67894,-8.58072684938088,11.6093557035783,3.69228519615688
1,1090,"Agricultura",2018,60,8.1,68535,-9.82819731160998,11.6093557035783,1.6867511022758
1,1090,"Agricultura",2019,63,8.1,68784,-10.1605336273788,11.6093557035783,-0.150688405530466
1,1090,"Agricultura",2020,67,8.1,69384,-14.4151656830218,11.6093557035783,-1.24123162790309
1,1091,"ServiC'os",2011,17.7,9,82918,-1.02691943151876,11.1133000517264,11.077687798244
1,1091,"ServiC'os",2012,15,9.1,83328,-2.21492175734602,11.1133000517264,8.34468831334979
1,1091,"ServiC'os",2013,17,9.2,83699,-3.5404816288501,11.1133000517264,8.02121644343404
1,1091,"ServiC'os",2014,15,9.3,84300,-4.36740348022431,11.1133000517264,7.01597213152495
1,1091,"ServiC'os",2015,18,9.3,84855,-5.40684975276235,11.1133000517264,5.9888072520389
1,1091,"ServiC'os",2016,21,9.3,85156,-6.80954312416725,11.1133000517264,5.25230187162512
1,1091,"ServiC'os",2017,27,9.3,85330,-7.33178989624139,11.1133000517264,4.89584289408625
1,1091,"ServiC'os",2018,26,9.4,85634,-11.0867405608296,11.1133000517264,1.25233965091311
1,1091,"ServiC'os",2019,24,9.4,86046,-11.406299553928,11.1133000517264,-1.18410739047705
1,1091,"ServiC'os",2020,21,9.3,86402,-14.2201864835806,11.1133000517264,-4.77785193703382
1,1092,"ServiC'os",2011,39,9,131972,-1.32230456999969,11.272492232779,8.9922127925795
1,1092,"ServiC'os",2012,52,9,132364,-2.13547634659335,11.272492232779,8.31764845720514
1,1092,"ServiC'os",2013,52,8.9,132996,-3.26062232733238,11.272492232779,10.2585681057516
1,1092,"ServiC'os",2014,44,8.9,133167,-5.54211861034855,11.272492232779,4.99042090175989
1,1092,"ServiC'os",2015,37,8.7,133719,-5.11046965082642,11.272492232779,8.14080067210138
1,1092,"ServiC'os",2016,40,8.7,134726,-8.19591514673084,11.272492232779,2.60680981460138
1,1092,"ServiC'os",2017,36,8.7,135571,-7.31651635607705,11.272492232779,2.65261862542015
1,1092,"ServiC'os",2018,33,8.5,136641,-8.74828691408038,11.272492232779,1.54251789017435
1,1092,"ServiC'os",2019,28,8.6,137541,-11.7733494210988,11.272492232779,-0.686463467052858
1,1092,"ServiC'os",2020,26,8.7,138042,-13.255480787484,11.272492232779,-3.00131685749685
1,1093,"ServiC'os",2011,84.5,9.6,195386,-1.24078470701352,11.6516733530909,11.8423596235463
1,1093,"ServiC'os",2012,79,9.6,196684,-2.67075329297222,11.6516733530909,9.25322491410483
1,1093,"ServiC'os",2013,83,9.6,197801,-4.0518688360462,11.6516733530909,7.98261614474261
1,1093,"ServiC'os",2014,106,9.7,198979,-5.61185830365866,11.6516733530909,5.08563196394252
1,1093,"ServiC'os",2015,140,9.9,200341,-5.27920944208745,11.6516733530909,6.59727788525903
1,1093,"ServiC'os",2016,140,10,201109,-7.02696051076055,11.6516733530909,6.24251740852313
1,1093,"ServiC'os",2017,191,10,201490,-7.5531225418672,11.6516733530909,3.42912779822398
1,1093,"ServiC'os",2018,166,10,203382,-10.0115579916164,11.6516733530909,2.93742442656296
1,1093,"ServiC'os",2019,161,10,204349,-10.8614060862456,11.6516733530909,-0.677351703702058
1,1093,"ServiC'os",2020,185,10.1,205454,-11.7655492573977,11.6516733530909,1.09432064678854
1,1094,"Agricultura",2011,27.6,7.6,59711,-1.0698017810937,11.7460280198138,9.56486233517136
1,1094,"Agricultura",2012,29,7.6,60050,-2.10109490109608,11.7460280198138,8.50388699338639
1,1094,"Agricultura",2013,25,7.6,60193,-3.01744370651431,11.7460280198138,9.66472655672319
1,1094,"Agricultura",2014,21,7.7,60756,-4.96022752625868,11.7460280198138,4.68883220083043
1,1094,"Agricultura",2015,25,7.8,61260,-5.16908372053877,11.7460280198138,5.12975365722236
1,1094,"Agricultura",2016,29,7.8,61556,-7.84752224734984,11.7460280198138,3.55386677610309
1,1094,"Agricultura",2017,31,8,61674,-9.29343511839397,11.7460280198138,3.74242563237812
1,1094,"Agricultura",2018,28,8,61932,-10.0918894344941,11.7460280198138,1.47016743934676
1,1094,"Agricultura",2019,34,8.1,62013,-13.4722049636766,11.7460280198138,0.401428815279188
1,1094,"Agricultura",2020,28,8.2,62328,-14.5753219921608,11.7460280198138,-0.646254898782938
1,1095,"ServiC'os",2011,66.4,9.3,294367,-1.3454143635463,11.8886112771463,9.97911600069946
1,1095,"ServiC'os",2012,92,9.3,295383,-2.62543623172678,11.8886112771463,9.38328599707303
1,1095,"ServiC'os",2013,86,9.2,297383,-3.10415595711675,11.8886112771463,8.3370778450197
1,1095,"ServiC'os",2014,96,9.3,298840,-5.29086867207661,11.8886112771463,3.96259770596283
1,1095,"ServiC'os",2015,103,9.4,299985,-6.43976214982104,11.8886112771463,6.32997586635313
1,1095,"ServiC'os",2016,104,9.5,300642,-8.11539382254705,11.8886112771463,4.4562229263673
1,1095,"ServiC'os",2017,96,9.5,303516,-10.1457065100549,11.8886112771463,3.62029957815746
1,1095,"ServiC'os",2018,95,9.4,304131,-10.6329270200804,11.8886112771463,0.279810588845646
1,1095,"ServiC'os",2019,77,9.5,305303,-10.4138374401955,11.8886112771463,0.805031905925264
1,1095,"ServiC'os",2020,69,9.7,306551,-14.7039837413467,11.8886112771463,-3.63214012231428
1,1096,"ServiC'os",2011,47.7,10.5,181023,-1.32617736211978,11.7450652856613,11.369936622844
1,1096,"ServiC'os",2012,43,10.5,182465,-2.5568937167991,11.7450652856613,10.5865536587475
1,1096,"ServiC'os",2013,36,10.5,184141,-3.16921453212854,11.7450652856613,10.5772874111432
1,1096,"ServiC'os",2014,39,10.6,185295,-4.7364273131825,11.7450652856613,5.08829924367364
1,1096,"ServiC'os",2015,53,10.6,186865,-7.259418364265,11.7450652856613,3.35246334146867
1,1096,"ServiC'os",2016,42,10.7,187993,-6.77423246903345,11.7450652856613,6.34564724064014
1,1096,"ServiC'os",2017,57,10.7,188363,-8.45943220832851,11.7450652856613,4.73714946881747
1,1096,"ServiC'os",2018,71,10.8,190008,-9.61804588790983,11.7450652856613,1.48360758351284
1,1096,"ServiC'os",2019,76,10.9,190347,-11.8105999430409,11.7450652856613,0.876234079037342
1,1096,"ServiC'os",2020,91,10.9,191494,-10.9339087316766,11.7450652856613,-0.378230663466905
1,1097,"ServiC'os",2011,81.6,9.7,158107,-1.2509239136707,11.1143373095896,11.1519758103603
1,1097,"ServiC'os",2012,67,9.7,158274,-2.3681451450102,11.1143373095896,10.3612611790721
1,1097,"ServiC'os",2013,65,9.7,159449,-3.83873374073301,11.1143373095896,7.07089208928975
1,1097,"ServiC'os",2014,62,9.7,159646,-4.08360844943672,11.1143373095896,7.91409749922088
1,1097,"ServiC'os",2015,60,9.7,160938,-5.93457038223278,11.1143373095896,6.06426662307791
1,1097,"ServiC'os",2016,51,9.6,162160,-6.89279603306204,11.1143373095896,4.91397019004974
1,1097,"ServiC'os",2017,46,9.6,163681,-9.86509310791735,11.1143373095896,1.01928876149626
1,1097,"ServiC'os",2018,58,9.6,164047,-10.503012675792,11.1143373095896,-1.79841072029361
1,1097,"ServiC'os",2019,68,9.6,165569,-11.3265596183483,11.1143373095896,1.18738625386993
1,1097,"ServiC'os",2020,73,9.6,167108,-13.6149221844971,11.1143373095896,-1.70483409857614
1,1098,"Industria",2011,59.4,9.3,58901,-1.00763660273515,11.7757724022493,10.6961172896029
1,1098,"Industria",2012,77,9.3,58982,-2.94310636282898,11.7757724022493,11.7620579049483
1,1098,"Industria",2013,102,9.3,59170,-4.30712392972782,11.7757724022493,7.59299192755835
1,1098,"Industria",2014,82,9.5,59361,-5.04862901195884,11.7757724022493,7.23052262030673
1,1098,"Industria",2015,105,9.5,59906,-5.15046465210617,11.7757724022493,6.59244697372322
1,1098,"Industria",2016,127,9.5,60339,-6.43419267679565,11.7757724022493,5.11478527879262
1,1098,"Industria",2017,175,9.5,60890,-7.07217436819337,11.7757724022493,5.80086456001241
1,1098,"Industria",2018,226,9.5,61131,-10.0121729336679,11.7757724022493,1.50057705117319
1,1098,"Industria",2019,183,9.4,61573,-11.3119685165584,11.7757724022493,1.74902985875885
1,1098,"Industria",2020,180,9.4,62140,-13.0182565317955,11.7757724022493,-1.35960726973178
1,1099,"Industria",2011,20.8,8.2,100848,-1.36537905526347,11.6154428625247,11.1657057425429
1,1099,"Industria",2012,23,8.2,101557,-2.85153358918615,11.6154428625247,10.0963900748219
1,1099,"Industria",2013,27,8.3,102140,-3.65076262818184,11.6154428625247,7.57073821040144
1,1099,"Industria",2014,25,8.3,102972,-5.3590048532933,11.6154428625247,7.22203249488824
1,1099,"Industria",2015,25,8.3,103422,-5.16974369471427,11.6154428625247,6.92325543578213
1,1099,"Industria",2016,31,8.3,104027,-8.48009447311051,11.6154428625247,3.50112217431731
1,1099,"Industria",2017,30,8.3,104578,-8.52373567502946,11.6154428625247,3.46540076853237
1,1099,"Industria",2018,30,8.4,105295,-9.35656736791134,11.6154428625247,2.63803635165779
1,1099,"Industria",2019,34,8.5,106269,-12.4436963255284,11.6154428625247,0.845579329048314
1,1099,"Industria",2020,34,8.5,106693,-11.6991725412663,11.6154428625247,-0.498428932802004
1,1100,"Agricultura",2011,18.6,9,75487,-1.35584660770837,11.565351644624,11.5253763956087
1,1100,"Agricultura",2012,25,9,76121,-2.19226386258379,11.565351644624,6.60884933161605
1,1100,"Agricultura",2013,25,9,76216,-4.15712863288354,11.565351644624,6.73879981755814
1,1100,"Agricultura",2014,22,9.1,76607,-5.86750618601218,11.565351644624,5.58752630372831
1,1100,"Agricultura",2015,27,9,77251,-6.69470879482105,11.565351644624,4.00792377312546
1,1100,"Agricultura",2016,36,9.1,77486,-8.37035931134596,11.565351644624,4.33299257239634
1,1100,"Agricultura",2017,36,8.9,77840,-7.66710962110665,11.565351644624,5.11397598782734
1,1100,"Agricultura",2018,42,8.8,77954,-9.52837793715298,11.565351644624,4.74165681671942
1,1100,"Agricultura",2019,41,8.8,78200,-10.0505553254625,11.565351644624,0.532656568442676
1,1100,"Agricultura",2020,44,8.8,78617,-14.8339842574205,11.565351644624,-3.6780397939068
1,1101,"Agricultura",2011,39.2,7.7,36875,-1.30974167853128,11.844235369307,11.0348214440784
1,1101,"Agricultura",2012,52,7.6,36928,-2.84703611116856,11.844235369307,7.7976707083793
1,1101,"Agricultura",2013,50,7.7,37025,-4.32275507203303,11.844235369307,5.70852135130868
1,1101,"Agricultura",2014,47,7.8,37096,-4.07484819646925,11.844235369307,7.87296670726776
1,1101,"Agricultura",2015,57,7.8,37156,-6.04478278255556,11.844235369307,4.69169488221715
1,1101,"Agricultura",2016,51,7.8,37239,-8.31469421158545,11.844235369307,4.30999269104562
1,1101,"Agricultura",2017,71,7.8,37311,-9.36837549530901,11.844235369307,2.44072982812558
1,1101,"Agricultura",2018,71,7.8,37641,-8.97780817747116,11.844235369307,3.19086516276628
1,1101,"Agricultura",2019,61,7.7,37922,-13.3548253878253,11.844235369307,-3.86137410574841
1,1101,"Agricultura",2020,70,7.7,38132,-12.014386994997,11.844235369307,0.425653212541475
1,1102,"ServiC'os",2011,78.3,9.4,138239,-1.19984446419403,11.1508669880684,10.014904387715
1,1102,"ServiC'os",2012,68,9.5,138450,-2.10633613262326,11.1508669880684,10.7418821443459
1,1102,"ServiC'os",2013,89,9.6,139590,-3.6351681179367,11.1508669880684,6.2714293532016
1,1102,"ServiC'os",2014,104,9.7,140680,-4.40582969412208,11.1508669880684,6.48964023675544
1,1102,"ServiC'os",2015,119,9.9,142018,-5.59718601289205,11.1508669880684,4.32933392656101
1,1102,"ServiC'os",2016,143,9.9,143420,-7.56035454338416,11.1508669880684,4.43525647919818
1,1102,"ServiC'os",2017,196,9.7,144107,-10.1984439736698,11.1508669880684,-1.27984136347746
1,1102,"ServiC'os",2018,246,9.5,145525,-9.94978831894696,11.1508669880684,1.64092367677232
1,1102,"ServiC'os",2019,231,9.7,146059,-11.82810280798,11.1508669880684,-2.87908017954527
1,1102,"ServiC'os",2020,217,9.8,146355,-12.2072454390582,11.1508669880684,0.522854652877062
1,1103,"Industria",2011,79,8.7,82766,-1.00061517814174,11.5936339910375,9.55411203046584
1,1103,"Industria",2012,100,8.8,83083,-2.78909027273767,11.5936339910375,8.56560007069248
1,1103,"Industria",2013,116,8.8,83498,-3.10661115695257,11.5936339910375,8.74911678865542
1,1103,"Industria",2014,111,8.9,83618,-4.304350648541,11.5936339910375,6.17312549984483
1,1103,"Industria",2015,92,9,84453,-5.21967076463625,11.5936339910375,5.56307882685409
1,1103,"Industria",2016,100,8.9,85182,-7.68571527209133,11.5936339910375,5.26354668750894
1,1103,"Industria",2017,111,9,85419,-8.28826272860169,11.5936339910375,4.62439011882206
1,1103,"Industria",2018,99,8.9,86056,-9.27268687263131,11.5936339910375,0.487995223291811
1,1103,"Industria",2019,92,9,86209,-11.5812800409039,11.5936339910375,-0.625927463263427
1,1103,"Industria",2020,95,9.1,87045,-10.0864455010742,11.5936339910375,2.25349023498196
1,1104,"Industria",2011,58.9,8.9,64354,-1.08463649637997,11.7866621579276,12.2091782334734
1,1104,"Industria",2012,48,8.9,64863,-2.53497587307356,11.7866621579276,10.017231607963
1,1104,"Industria",2013,57,8.9,65467,-4.03342469735071,11.7866621579276,7.45237287546758
1,1104,"Industria",2014,48,9,65766,-5.9624681356363,11.7866621579276,5.27647338361612
1,1104,"Industria",2015,41,9,65876,-6.60666817915626,11.7866621579276,4.44809249457907
1,1104,"Industria",2016,34,8.8,66225,-6.35207889368758,11.7866621579276,5.58126402945406
1,1104,"Industria",2017,39,8.9,66453,-9.05035283777397,11.7866621579276,4.46613525842336
1,1104,"Industria",2018,54,8.9,66950,-8.0494587989524,11.7866621579276,3.46073423847906
1,1104,"Industria",2019,55,8.9,67166,-10.9871458278503,11.7866621579276,0.866213730709565
1,1104,"Industria",2020,72,8.9,67705,-12.0024113578256,11.7866621579276,0.858745328029105
1,1105,"Industria",2011,50.9,8.7,40849,-1.41079171304591,11.0791393552208,10.4582121715169
1,1105,"Industria",2012,44,8.7,40942,-2.79090316547081,11.0791393552208,8.5213949043667
1,1105,"Industria",2013,42,8.7,41116,-4.12789497349877,11.0791393552208,6.8020968415884
1,1105,"Industria",2014,50,8.5,41484,-5.95957928756252,11.0791393552208,5.3027453637406
1,1105,"Industria",2015,42,8.5,41783,-5.34765331249218,11.0791393552208,6.22527258977466
1,1105,"Industria",2016,53,8.5,42142,-7.6023221577052,11.0791393552208,2.37645933047328
1,1105,"Industria",2017,51,8.5,42202,-8.35046119696926,11.0791393552208,2.79340566277828
1,1105,"Industria",2018,47,8.6,42522,-10.8465899033472,11.0791393552208,0.814423088550275
1,1105,"Industria",2019,52,8.6,42755,-11.5813920294167,11.0791393552208,1.1217448473906
1,1105,"Industria",2020,64,8.5,42909,-14.5759612333495,11.0791393552208,-1.67694515910159
1,1106,"Industria",2011,63.8,9.9,68319,-1.28402166976593,11.4178709380096,9.93633319450567
1,1106,"Industria",2012,67,9.9,68688,-2.41413343744352,11.4178709380096,10.2550955830902
1,1106,"Industria",2013,90,9.9,68879,-3.93691654549912,11.4178709380096,8.99390172905009
1,1106,"Industria",2014,102,10,69436,-5.18444771692157,11.4178709380096,5.10197002704526
1,1106,"Industria",2015,91,10,69752,-7.41973657975905,11.4178709380096,3.98155976809984
1,1106,"Industria",2016,83,10,70126,-8.64009208744392,11.4178709380096,1.16649133419752
1,1106,"Industria",2017,112,10.1,70552,-10.0699333891971,11.4178709380096,1.12939850330269
1,1106,"Industria",2018,124,10.1,70927,-10.816069804132,11.4178709380096,0.0655853852056847
1,1106,"Industria",2019,166,10.1,71355,-12.9556471839314,11.4178709380096,-3.19073572157819
1,1106,"Industria",2020,222,10.1,71452,-10.5063913261984,11.4178709380096,2.53047481623757
1,1107,"ServiC'os",2011,74.8,9.3,234734,-1.4771526401164,11.7601090183249,9.42642585694192
1,1107,"ServiC'os",2012,76,9.3,235184,-2.19362147944048,11.7601090183249,9.00085393805129
1,1107,"ServiC'os",2013,73,9.2,235895,-4.2052465894958,11.7601090183249,6.85518171037758
1,1107,"ServiC'os",2014,99,9.1,236658,-5.49995317542925,11.7601090183249,7.28939668370612
1,1107,"ServiC'os",2015,123,9.1,238450,-5.43375366076361,11.7601090183249,6.83952945842956
1,1107,"ServiC'os",2016,114,9.2,240467,-7.55470666685142,11.7601090183249,1.64533501456674
1,1107,"ServiC'os",2017,111,9.2,242841,-9.26000912231393,11.7601090183249,2.96501652139875
1,1107,"ServiC'os",2018,106,9.2,243954,-10.5787602933124,11.7601090183249,0.738635553039757
1,1107,"ServiC'os",2019,95,9.2,244496,-12.4139642334776,11.7601090183249,0.387675865014453
1,1107,"ServiC'os",2020,114,9.3,246840,-13.0689342995174,11.7601090183249,-3.31231831428422
1,1108,"Industria",2011,66.4,8.3,49064,-1.14956696308218,11.4375138253439,10.2010761176821
1,1108,"Industria",2012,71,8.3,49391,-2.18222229508683,11.4375138253439,9.04403705516252
1,1108,"Industria",2013,82,8.5,49839,-3.38362392084673,11.4375138253439,7.71784710149785
1,1108,"Industria",2014,67,8.5,50188,-4.22778294607997,11.4375138253439,9.26363190334147
1,1108,"Industria",2015,73,8.6,50427,-6.41456295910757,11.4375138253439,5.30603600317956
1,1108,"Industria",2016,78,8.6,50773,-6.70953538175672,11.4375138253439,3.8445735957888
1,1108,"Industria",2017,78,8.5,50915,-7.59712131984998,11.4375138253439,5.86878161876049
1,1108,"Industria",2018,106,8.5,51081,-11.3639523852617,11.4375138253439,0.739720551576086
1,1108,"Industria",2019,137,8.6,51213,-10.2996019413695,11.4375138253439,2.04766517613818
1,1108,"Industria",2020,122,8.4,51573,-10.425242689671,11.4375138253439,2.99798259474263
1,1109,"Industria",2011,35.2,7.6,91281,-1.47065073437989,11.3366354062455,8.87752562779382
1,1109,"Industria",2012,33,7.6,91465,-2.46475133416243,11.3366354062455,9.33127127758198
1,1109,"Industria",2013,28,7.5,91852,-3.37837230367586,11.3366354062455,11.3847644628812
1,1109,"Industria",2014,24,7.6,92497,-4.01010622363538,11.3366354062455,8.3094436571385
1,1109,"Industria",2015,20,7.7,92739,-6.97332556650508,11.3366354062455,3.87644826520569
1,1109,"Industria",2016,20,7.5,93205,-8.76404217537493,11.3366354062455,3.3400179277099
1,1109,"Industria",2017,17,7.5,93685,-9.70692875259556,11.3366354062455,1.87844803659748
1,1109,"Industria",2018,23,7.5,94586,-8.57201629225165,11.3366354062455,3.23544873975937
1,1109,"Industria",2019,22,7.7,95051,-12.2578568022,11.3366354062455,0.770478680502238
1,1109,"Industria",2020,21,7.7,95852,-11.0666668694466,11.3366354062455,2.22857163069378
2,2001,"Industria",2011,72.4,8.1,139484,-1.41500742419157,11.8042429697467,11.0952533314378
2,2001,"Industria",2012,77,8.2,140556,-2.25196679425426,11.8042429697467,7.68710740905589
2,2001,"Industria",2013,68,8.3,141657,-3.03652380954009,11.8042429697467,7.58822513232176
2,2001,"Industria",2014,94,8.3,142030,-4.83008920447901,11.8042429697467,8.61273473628574
2,2001,"Industria",2015,117,8.3,142942,-7.4087136721937,11.8042429697467,4.47168743451442
2,2001,"Industria",2016,144,8.4,143707,-7.52438329928555,11.8042429697467,4.40094406475181
2,2001,"Industria",2017,124,8.4,144727,-8.85204231459647,11.8042429697467,1.60516128460347
2,2001,"Industria",2018,165,8.5,145347,-8.12717156112194,11.8042429697467,2.64373781787407
2,2001,"Industria",2019,207,8.6,145955,-13.3128137856256,11.8042429697467,-1.6310762928592
2,2001,"Industria",2020,201,8.7,146629,-13.6655563453678,11.8042429697467,-0.00911217019565314
2,2002,"Industria",2011,88.1,10.3,147165,-1.35396483866498,11.2738617591327,9.92424543094092
2,2002,"Industria",2012,88,10.4,147897,-2.60166341532022,11.2738617591327,8.11087195550264
2,2002,"Industria",2013,112,10.3,148105,-3.20070336805657,11.2738617591327,9.92126344104733
2,2002,"Industria",2014,116,10.4,148657,-4.48760378872976,11.2738617591327,7.68705615401184
2,2002,"Industria",2015,94,10.2,149464,-5.14934764709324,11.2738617591327,5.81154255477685
2,2002,"Industria",2016,118,10.2,150384,-8.06627918989398,11.2738617591327,4.29561510663596
2,2002,"Industria",2017,99,10.2,150956,-7.41503413487226,11.2738617591327,3.919636782795
2,2002,"Industria",2018,121,10.2,151394,-8.75752856768668,11.2738617591327,3.93496057298013
2,2002,"Industria",2019,137,10.3,151744,-12.9943317237776,11.2738617591327,-3.01920183936052
2,2002,"Industria",2020,156,10.3,152805,-10.8502010989469,11.2738617591327,-1.44996363343113
2,2003,"Industria",2011,37.7,9.7,44870,-1.0275030991761,11.5127656390192,10.0957377381826
2,2003,"Industria",2012,32,9.8,44998,-2.60586484707892,11.5127656390192,12.1661402072293
2,2003,"Industria",2013,37,9.8,45286,-3.70984550868161,11.5127656390192,7.44792464025192
2,2003,"Industria",2014,43,9.8,45388,-5.31828558119014,11.5127656390192,8.5150864153597
2,2003,"Industria",2015,42,9.8,45555,-5.28450708719902,11.5127656390192,5.82543991373785
2,2003,"Industria",2016,51,9.9,45803,-6.89652170450427,11.5127656390192,4.14898862185724
2,2003,"Industria",2017,63,9.9,45941,-10.1212479008827,11.5127656390192,0.762114706621753
2,2003,"Industria",2018,58,9.9,46227,-11.2735756924376,11.5127656390192,-1.74323158543416
2,2003,"Industria",2019,58,10,46319,-12.992439775262,11.5127656390192,-0.5752735545532
2,2003,"Industria",2020,62,10,46435,-10.6438708188944,11.5127656390192,-1.05518604763093
2,2004,"Industria",2011,18.9,8.7,52394,-1.2692357635824,11.1256490728585,9.65399833642258
2,2004,"Industria",2012,22,8.5,52737,-2.75681194383651,11.1256490728585,8.13899463180665
2,2004,"Industria",2013,22,8.6,52857,-3.28889912855811,11.1256490728585,7.08270407754304
2,2004,"Industria",2014,29,8.4,53004,-5.44006048096344,11.1256490728585,6.19718907360192
2,2004,"Industria",2015,29,8.4,53270,-7.13588024897035,11.1256490728585,4.03462063285235
2,2004,"Industria",2016,30,8.4,53450,-6.21824219170958,11.1256490728585,5.40984174284275
2,2004,"Industria",2017,30,8.4,53863,-10.4676359992009,11.1256490728585,-2.11000550514312
2,2004,"Industria",2018,31,8.3,54397,-9.24853925500065,11.1256490728585,-0.80844137127166
2,2004,"Industria",2019,42,8.3,54876,-9.6876445437083,11.1256490728585,3.18896007590972
2,2004,"Industria",2020,39,8.3,54991,-11.1062192567624,11.1256490728585,-1.87411675043163
2,2005,"ServiC'os",2011,58.7,8.5,260152,-1.27347563160583,11.3807776924223,10.4103436201335
2,2005,"ServiC'os",2012,76,8.5,261523,-2.49094350636005,11.3807776924223,8.25601146792766
2,2005,"ServiC'os",2013,96,8.6,262422,-3.89060144335963,11.3807776924223,7.42167461021937
2,2005,"ServiC'os",2014,110,8.7,263854,-4.56270183715969,11.3807776924223,5.05513886493374
2,2005,"ServiC'os",2015,105,8.7,265264,-7.01246993674431,11.3807776924223,4.8018507473658
2,2005,"ServiC'os",2016,110,8.7,265809,-6.33390770293772,11.3807776924223,5.54477954060634
2,2005,"ServiC'os",2017,110,8.7,267203,-9.74059750791639,11.3807776924223,1.14170621343614
