"id_estado","id_municipio","setor","ano","renda","escolaridade","populacao","y","d","G","Tt","d_x_t"
2,2003,"Industria",2017,63,9.9,45941,6.11849752613135,1,2016,1,1
2,2003,"Industria",2018,58,9.9,46227,3.41315123407544,1,2016,1,1
2,2003,"Industria",2019,58,10,46319,4.3811092649564,1,2016,1,1
2,2003,"Industria",2020,62,10,46435,3.70119677187867,1,2016,1,1
2,2004,"Industria",2011,18.9,8.7,52394,9.65399833642258,0,0,0,0
2,2004,"Industria",2012,22,8.5,52737,8.13899463180665,0,0,1,0
2,2004,"Industria",2013,22,8.6,52857,7.08270407754304,0,0,1,0
2,2004,"Industria",2014,29,8.4,53004,6.19718907360192,0,0,1,0
2,2004,"Industria",2015,29,8.4,53270,4.03462063285235,0,0,1,0
2,2004,"Industria",2016,30,8.4,53450,5.40984174284275,0,0,1,0
2,2004,"Industria",2017,30,8.4,53863,-2.11000550514312,0,0,1,0
2,2004,"Industria",2018,31,8.3,54397,-0.80844137127166,0,0,1,0
2,2004,"Industria",2019,42,8.3,54876,3.18896007590972,0,0,1,0
2,2004,"Industria",2020,39,8.3,54991,-1.87411675043163,0,0,1,0
2,2005,"ServiC'os",2011,58.7,8.5,260152,10.4103436201335,0,0,0,0
2,2005,"ServiC'os",2012,76,8.5,261523,8.25601146792766,0,0,1,0
2,2005,"ServiC'os",2013,96,8.6,262422,7.42167461021937,0,0,1,0
2,2005,"ServiC'os",2014,110,8.7,263854,5.05513886493374,0,0,1,0
2,2005,"ServiC'os",2015,105,8.7,265264,4.8018507473658,0,0,1,0
2,2005,"ServiC'os",2016,110,8.7,265809,5.54477954060634,0,0,1,0
2,2005,"ServiC'os",2017,110,8.7,267203,1.14170621343614,0,0,1,0
2,2005,"ServiC'os",2018,152,8.7,269037,0.701146692429728,0,0,1,0
2,2005,"ServiC'os",2019,133,8.7,271426,1.03231551014615,0,0,1,0
2,2005,"ServiC'os",2020,174,8.8,272402,-2.40243591232258,0,0,1,0
2,2006,"Industria",2011,33.5,9.7,79924,16.1149007265434,1,2014,0,0
2,2006,"Industria",2012,30,9.6,80593,14.6660894279537,1,2014,1,0
2,2006,"Industria",2013,24,9.6,80949,13.4497360634919,1,2014,1,0
2,2006,"Industria",2014,27,9.7,81432,11.1710229386131,1,2014,1,1
2,2006,"Industria",2015,31,9.7,81667,9.12187609121571,1,2014,1,1
2,2006,"Industria",2016,40,9.6,81952,9.84622552845985,1,2014,1,1
2,2006,"Industria",2017,52,9.4,82077,7.12055821684362,1,2014,1,1
2,2006,"Industria",2018,49,9.5,82713,6.54605856861245,1,2014,1,1
2,2006,"Industria",2019,60,9.5,82930,7.02988230020564,1,2014,1,1
2,2006,"Industria",2020,49,9.4,83255,3.34929441337898,1,2014,1,1
2,2007,"ServiC'os",2011,100.5,10.8,91765,9.82245522392997,0,0,0,0
2,2007,"ServiC'os",2012,92,10.8,92628,8.2601767309408,0,0,1,0
2,2007,"ServiC'os",2013,93,10.9,93042,7.0453467516373,0,0,1,0
2,2007,"ServiC'os",2014,126,10.9,93591,6.00801191697468,0,0,1,0
2,2007,"ServiC'os",2015,171,10.9,93926,4.60642151072778,0,0,1,0
2,2007,"ServiC'os",2016,228,10.9,94408,2.38294655525464,0,0,1,0
2,2007,"ServiC'os",2017,280,10.9,94580,0.392873590619909,0,0,1,0
2,2007,"ServiC'os",2018,226,10.8,95433,2.8785558249198,0,0,1,0
2,2007,"ServiC'os",2019,234,10.8,95755,-2.49080651032716,0,0,1,0
2,2007,"ServiC'os",2020,227,10.8,95921,-0.433287133476063,0,0,1,0
2,2008,"Agricultura",2011,44.9,8.3,34426,7.42371300259377,0,0,0,0
2,2008,"Agricultura",2012,61,8.4,34547,7.83933292228641,0,0,1,0
2,2008,"Agricultura",2013,56,8.5,34835,7.86853079212664,0,0,1,0
2,2008,"Agricultura",2014,69,8.5,35059,4.36013156866722,0,0,1,0
2,2008,"Agricultura",2015,78,8.3,35106,4.70322906693047,0,0,1,0
2,2008,"Agricultura",2016,86,8.3,35269,4.75191831859138,0,0,1,0
2,2008,"Agricultura",2017,76,8.2,35607,2.90079627737928,0,0,1,0
2,2008,"Agricultura",2018,62,8.2,35692,4.16287205522019,0,0,1,0
2,2008,"Agricultura",2019,61,8.3,35856,-0.823885255350474,0,0,1,0
2,2008,"Agricultura",2020,60,8.3,36067,-0.0790796688753606,0,0,1,0
2,2009,"Industria",2011,15.7,7.7,63703,15.6773050310471,1,2016,0,0
2,2009,"Industria",2012,18,7.7,64262,13.5579930038285,1,2016,1,0
2,2009,"Industria",2013,22,7.8,64659,13.5609343909769,1,2016,1,0
2,2009,"Industria",2014,21,7.9,64898,11.457149151364,1,2016,1,0
2,2009,"Industria",2015,17,7.9,65125,12.0958101980612,1,2016,1,0
2,2009,"Industria",2016,16,7.9,65335,9.56435379959088,1,2016,1,1
2,2009,"Industria",2017,21,8,65650,8.35656033247031,1,2016,1,1
2,2009,"Industria",2018,23,8,66219,5.99589092850196,1,2016,1,1
2,2009,"Industria",2019,29,8.1,66457,6.28348454662228,1,2016,1,1
2,2009,"Industria",2020,26,8.2,67014,6.77273288745716,1,2016,1,1
2,2010,"Industria",2011,72.9,9.2,83049,16.0705393681528,1,2018,0,0
2,2010,"Industria",2012,73,9.2,83723,15.9921397210201,1,2018,1,0
2,2010,"Industria",2013,75,9.2,83966,13.3742165871799,1,2018,1,0
2,2010,"Industria",2014,66,9.2,84152,12.7993821399019,1,2018,1,0
2,2010,"Industria",2015,84,9.2,84863,11.5991249003364,1,2018,1,0
2,2010,"Industria",2016,85,9.3,85656,9.39134435975343,1,2018,1,0
2,2010,"Industria",2017,107,9.3,86019,8.9065486687248,1,2018,1,0
2,2010,"Industria",2018,96,9.5,86803,4.43515340519438,1,2018,1,1
2,2010,"Industria",2019,114,9.5,87186,7.00747986699188,1,2018,1,1
2,2010,"Industria",2020,116,9.6,87461,-0.6534576832554,1,2018,1,1
2,2011,"ServiC'os",2011,68.2,10.7,93711,8.08662524713203,0,0,0,0
2,2011,"ServiC'os",2012,82,10.8,94577,9.1933285806825,0,0,1,0
2,2011,"ServiC'os",2013,72,10.8,95339,7.82597692608287,0,0,1,0
2,2011,"ServiC'os",2014,57,10.8,95576,3.53251291116694,0,0,1,0
2,2011,"ServiC'os",2015,78,10.8,96106,6.32955712043191,0,0,1,0
2,2011,"ServiC'os",2016,100,10.9,96697,2.89877786740463,0,0,1,0
2,2011,"ServiC'os",2017,112,10.9,97234,6.52130095047772,0,0,1,0
2,2011,"ServiC'os",2018,155,10.9,97425,1.66023357630972,0,0,1,0
2,2011,"ServiC'os",2019,189,10.9,97784,0.727529894495999,0,0,1,0
2,2011,"ServiC'os",2020,181,11,98552,-3.30693750900255,0,0,1,0
2,2012,"ServiC'os",2011,24.2,7.9,63964,17.1404508546333,1,2018,0,0
2,2012,"ServiC'os",2012,24,8,64433,16.3647308163176,1,2018,1,0
2,2012,"ServiC'os",2013,30,8,64576,14.2492433233135,1,2018,1,0
2,2012,"ServiC'os",2014,26,8.1,64939,14.0122045847307,1,2018,1,0
2,2012,"ServiC'os",2015,31,7.9,65255,10.5800557913575,1,2018,1,0
2,2012,"ServiC'os",2016,26,7.9,65831,8.93355085078692,1,2018,1,0
2,2012,"ServiC'os",2017,25,7.9,66273,7.97683571129443,1,2018,1,0
2,2012,"ServiC'os",2018,33,7.9,66543,6.39353541834716,1,2018,1,1
2,2012,"ServiC'os",2019,32,7.9,67150,4.38850677609321,1,2018,1,1
2,2012,"ServiC'os",2020,29,7.9,67652,5.56435645373972,1,2018,1,1
2,2013,"Industria",2011,31.1,8.3,121249,14.9440221693726,1,2012,0,0
2,2013,"Industria",2012,26,8.2,121925,17.0172440954204,1,2012,1,1
2,2013,"Industria",2013,29,8.2,122987,12.1467649513753,1,2012,1,1
2,2013,"Industria",2014,39,8,123204,10.8254133918379,1,2012,1,1
2,2013,"Industria",2015,43,8.2,123816,10.5967647147539,1,2012,1,1
2,2013,"Industria",2016,54,8.2,124905,8.26001127070543,1,2012,1,1
2,2013,"Industria",2017,60,8.2,125460,8.96157108464537,1,2012,1,1
2,2013,"Industria",2018,57,8.2,126212,6.87980037262725,1,2012,1,1
2,2013,"Industria",2019,68,8.1,127314,8.05740321981807,1,2012,1,1
2,2013,"Industria",2020,81,8.1,127657,4.26392565164377,1,2012,1,1
2,2014,"Industria",2011,25.8,9,58378,15.487434206616,1,2016,0,0
2,2014,"Industria",2012,34,9,58951,16.428640264519,1,2016,1,0
2,2014,"Industria",2013,28,9,59263,11.8840976279457,1,2016,1,0
2,2014,"Industria",2014,36,9,59484,10.9429749153164,1,2016,1,0
2,2014,"Industria",2015,41,8.8,60039,11.3629595283578,1,2016,1,0
2,2014,"Industria",2016,34,8.9,60258,8.34316551381725,1,2016,1,1
2,2014,"Industria",2017,33,9,60351,7.66748871690906,1,2016,1,1
2,2014,"Industria",2018,33,8.9,60669,4.29323724843477,1,2016,1,1
2,2014,"Industria",2019,37,8.8,61058,3.00128635845642,1,2016,1,1
2,2014,"Industria",2020,31,8.9,61188,2.70196766037545,1,2016,1,1
2,2015,"Industria",2011,34.6,9.6,155251,9.11959283075416,0,0,0,0
2,2015,"Industria",2012,29,9.7,155507,7.07302358755893,0,0,1,0
2,2015,"Industria",2013,30,9.8,156866,6.36026074767172,0,0,1,0
2,2015,"Industria",2014,39,9.8,157109,6.44838036506425,0,0,1,0
2,2015,"Industria",2015,33,9.8,157942,4.25252761241218,0,0,1,0
2,2015,"Industria",2016,32,9.7,158141,2.42146632333816,0,0,1,0
2,2015,"Industria",2017,37,9.7,159332,2.82510719142869,0,0,1,0
2,2015,"Industria",2018,48,9.7,159700,-0.254830987851517,0,0,1,0
2,2015,"Industria",2019,65,9.8,160384,-1.25648847501185,0,0,1,0
2,2015,"Industria",2020,59,9.8,160823,-4.35068020471705,0,0,1,0
2,2016,"Industria",2011,79.6,8.7,122322,14.0308045132703,1,2018,0,0
2,2016,"Industria",2012,96,8.7,122876,11.72634820947,1,2018,1,0
2,2016,"Industria",2013,116,8.8,124066,13.1534639460519,1,2018,1,0
2,2016,"Industria",2014,102,8.8,124593,12.2740759841429,1,2018,1,0
2,2016,"Industria",2015,132,8.8,125212,10.0424105910601,1,2018,1,0
2,2016,"Industria",2016,131,8.7,125490,9.13003957579807,1,2018,1,0
2,2016,"Industria",2017,125,8.8,126174,6.37493755225227,1,2018,1,0
2,2016,"Industria",2018,102,8.9,126537,6.09407014049578,1,2018,1,1
2,2016,"Industria",2019,134,8.9,127684,6.66354698355163,1,2018,1,1
2,2016,"Industria",2020,119,8.9,128405,5.20723765927221,1,2018,1,1
2,2017,"Agricultura",2011,27.7,8.8,81147,19.1116473614171,1,2012,0,0
2,2017,"Agricultura",2012,34,8.8,81641,15.4724183907126,1,2012,1,1
2,2017,"Agricultura",2013,34,8.8,81820,14.481875175043,1,2012,1,1
2,2017,"Agricultura",2014,27,8.6,82421,14.5613325242703,1,2012,1,1
2,2017,"Agricultura",2015,21,8.7,82526,12.0495032168643,1,2012,1,1
2,2017,"Agricultura",2016,24,8.7,83190,8.66843708389651,1,2012,1,1
2,2017,"Agricultura",2017,31,8.6,83523,7.31173637672347,1,2012,1,1
2,2017,"Agricultura",2018,40,8.7,83755,3.69576895386063,1,2012,1,1
2,2017,"Agricultura",2019,44,8.8,84167,6.04299878677279,1,2012,1,1
2,2017,"Agricultura",2020,45,8.9,84425,2.45536830563727,1,2012,1,1
2,2018,"Agricultura",2011,36.2,8.6,23254,16.3487225041452,1,2012,0,0
2,2018,"Agricultura",2012,44,8.6,23435,13.9842260848933,1,2012,1,1
2,2018,"Agricultura",2013,36,8.7,23562,12.2526521847119,1,2012,1,1
2,2018,"Agricultura",2014,44,8.8,23677,12.4645271636105,1,2012,1,1
2,2018,"Agricultura",2015,36,8.8,23706,9.46766410150478,1,2012,1,1
2,2018,"Agricultura",2016,38,8.8,23838,8.42041707891747,1,2012,1,1
2,2018,"Agricultura",2017,32,8.8,23975,3.44779701322085,1,2012,1,1
2,2018,"Agricultura",2018,34,8.7,24170,4.86251358384776,1,2012,1,1
2,2018,"Agricultura",2019,43,8.8,24408,7.42521229382718,1,2012,1,1
2,2018,"Agricultura",2020,49,8.8,24598,0.87242113539569,1,2012,1,1
2,2019,"Industria",2011,32,11,212327,16.4560346188889,1,2016,0,0
2,2019,"Industria",2012,30,10.8,212998,15.6465049688351,1,2016,1,0
2,2019,"Industria",2013,32,10.9,214366,14.6678300345941,1,2016,1,0
2,2019,"Industria",2014,37,11,215752,14.5904685194943,1,2016,1,0
2,2019,"Industria",2015,32,11,216476,10.3565381688762,1,2016,1,0
2,2019,"Industria",2016,29,11,217507,9.84662608689547,1,2016,1,1
2,2019,"Industria",2017,36,11,218065,8.38321187827314,1,2016,1,1
2,2019,"Industria",2018,49,11.1,219047,8.06264987433174,1,2016,1,1
2,2019,"Industria",2019,53,11.1,220938,4.82091752714055,1,2016,1,1
2,2019,"Industria",2020,58,11.1,221902,4.52521804674821,1,2016,1,1
2,2020,"Industria",2011,28,7.8,129933,10.0740500186679,0,0,0,0
2,2020,"Industria",2012,29,7.6,130314,10.2752592495222,0,0,1,0
2,2020,"Industria",2013,26,7.5,131323,7.84275773053822,0,0,1,0
2,2020,"Industria",2014,30,7.5,132253,5.70542549714967,0,0,1,0
2,2020,"Industria",2015,26,7.7,132654,3.44373970008901,0,0,1,0
2,2020,"Industria",2016,30,7.6,133600,3.58593423908586,0,0,1,0
2,2020,"Industria",2017,27,7.6,134181,4.26199113365742,0,0,1,0
2,2020,"Industria",2018,24,7.6,135232,1.51853232409348,0,0,1,0
2,2020,"Industria",2019,21,7.7,136203,-2.06431351622686,0,0,1,0
2,2020,"Industria",2020,26,7.7,137109,0.141916274562754,0,0,1,0
2,2021,"ServiC'os",2011,81.4,9,101320,14.8589709893303,1,2012,0,0
2,2021,"ServiC'os",2012,103,9,101868,15.3259198107771,1,2012,1,1
2,2021,"ServiC'os",2013,137,8.9,102166,14.053808599957,1,2012,1,1
2,2021,"ServiC'os",2014,169,8.9,103146,12.1934699600061,1,2012,1,1
2,2021,"ServiC'os",2015,149,8.7,103437,11.0568390586412,1,2012,1,1
2,2021,"ServiC'os",2016,156,8.5,104040,9.34982555246282,1,2012,1,1
2,2021,"ServiC'os",2017,127,8.5,105044,10.0139775727568,1,2012,1,1
2,2021,"ServiC'os",2018,103,8.5,105488,5.78238717422582,1,2012,1,1
2,2021,"ServiC'os",2019,101,8.5,106364,7.9788448725446,1,2012,1,1
2,2021,"ServiC'os",2020,107,8.5,107052,3.98226966517681,1,2012,1,1
2,2022,"Agricultura",2011,41.9,8.9,35349,10.4885196581535,0,0,0,0
2,2022,"Agricultura",2012,56,8.9,35628,10.3561047400535,0,0,1,0
2,2022,"Agricultura",2013,73,8.9,35863,6.34522485265243,0,0,1,0
2,2022,"Agricultura",2014,76,8.8,36075,6.04142773271673,0,0,1,0
2,2022,"Agricultura",2015,68,8.8,36194,4.76682590329028,0,0,1,0
2,2022,"Agricultura",2016,60,8.8,36232,3.5371212798909,0,0,1,0
2,2022,"Agricultura",2017,76,8.8,36421,0.724355222793782,0,0,1,0
2,2022,"Agricultura",2018,89,8.8,36474,0.649989942387331,0,0,1,0
2,2022,"Agricultura",2019,112,8.8,36801,-1.11672326523362,0,0,1,0
2,2022,"Agricultura",2020,144,8.6,37086,-1.61578594155048,0,0,1,0
2,2023,"Industria",2011,52.6,8.6,139161,17.0210053195013,1,2018,0,0
2,2023,"Industria",2012,71,8.7,139487,14.197364916125,1,2018,1,0
2,2023,"Industria",2013,67,8.7,139931,14.6836631415888,1,2018,1,0
2,2023,"Industria",2014,86,8.7,141089,11.0571436194073,1,2018,1,0
2,2023,"Industria",2015,72,8.8,141263,11.0371690689605,1,2018,1,0
2,2023,"Industria",2016,61,8.8,141449,8.09020314402578,1,2018,1,0
2,2023,"Industria",2017,80,8.8,142065,7.50513891489881,1,2018,1,0
2,2023,"Industria",2018,66,8.8,142984,9.04181275130506,1,2018,1,1
2,2023,"Industria",2019,53,8.9,143503,5.9103133996608,1,2018,1,1
2,2023,"Industria",2020,70,8.9,143956,2.03123816114117,1,2018,1,1
2,2024,"ServiC'os",2011,72.5,11.3,133653,14.2245316922776,1,2012,0,0
2,2024,"ServiC'os",2012,81,11.4,134386,14.9101013237194,1,2012,1,1
2,2024,"ServiC'os",2013,79,11.4,135563,13.965035489586,1,2012,1,1
2,2024,"ServiC'os",2014,103,11.4,135870,15.1484549785611,1,2012,1,1
2,2024,"ServiC'os",2015,108,11.2,136193,11.5792483572511,1,2012,1,1
2,2024,"ServiC'os",2016,126,11.2,136623,6.10508328685205,1,2012,1,1
2,2024,"ServiC'os",2017,138,11.2,137906,7.76113647020091,1,2012,1,1
2,2024,"ServiC'os",2018,125,11.1,138337,8.17262950625715,1,2012,1,1
2,2024,"ServiC'os",2019,171,11.1,139440,6.56381214553923,1,2012,1,1
2,2024,"ServiC'os",2020,210,11.2,140089,3.40575548362565,1,2012,1,1
2,2025,"Industria",2011,38.7,10.5,135556,15.9096128023902,1,2018,0,0
2,2025,"Industria",2012,37,10.5,136727,14.7086968767808,1,2018,1,0
2,2025,"Industria",2013,45,10.5,137768,11.297339746687,1,2018,1,0
2,2025,"Industria",2014,47,10.5,138938,14.6727125182339,1,2018,1,0
2,2025,"Industria",2015,50,10.6,139478,9.39575142279169,1,2018,1,0
2,2025,"Industria",2016,68,10.6,139715,9.95838262028781,1,2018,1,0
2,2025,"Industria",2017,73,10.6,140573,8.07013898440354,1,2018,1,0
2,2025,"Industria",2018,73,10.6,141074,4.9314110157938,1,2018,1,1
2,2025,"Industria",2019,93,10.6,142469,6.27420266740329,1,2018,1,1
2,2025,"Industria",2020,125,10.7,143387,4.12797139697246,1,2018,1,1
2,2026,"ServiC'os",2011,54.8,11.4,65334,14.9636870450203,1,2016,0,0
2,2026,"ServiC'os",2012,49,11.5,65484,13.4955337654235,1,2016,1,0
2,2026,"ServiC'os",2013,65,11.5,65802,12.6589083513451,1,2016,1,0
2,2026,"ServiC'os",2014,77,11.5,66436,10.8396867016285,1,2016,1,0
2,2026,"ServiC'os",2015,94,11.5,66639,12.8368957440403,1,2016,1,0
2,2026,"ServiC'os",2016,82,11.5,67137,7.27129053138284,1,2016,1,1
2,2026,"ServiC'os",2017,78,11.6,67233,9.68410358239531,1,2016,1,1
2,2026,"ServiC'os",2018,64,11.6,67331,8.26020971983487,1,2016,1,1
2,2026,"ServiC'os",2019,65,11.6,67414,1.23840022416697,1,2016,1,1
2,2026,"ServiC'os",2020,57,11.6,67797,1.33700437440823,1,2016,1,1
2,2027,"ServiC'os",2011,57.8,9.4,67365,10.4874239027648,0,0,0,0
2,2027,"ServiC'os",2012,71,9.4,67468,9.17696513776554,0,0,1,0
2,2027,"ServiC'os",2013,75,9.3,67951,8.21492842362011,0,0,1,0
2,2027,"ServiC'os",2014,84,9.4,68158,5.46567426088061,0,0,1,0
2,2027,"ServiC'os",2015,91,9.4,68797,5.03114281793975,0,0,1,0
2,2027,"ServiC'os",2016,112,9.4,69132,1.79562023531612,0,0,1,0
2,2027,"ServiC'os",2017,94,9.4,69363,2.49180328474092,0,0,1,0
2,2027,"ServiC'os",2018,115,9.4,69724,-0.336948159199409,0,0,1,0
2,2027,"ServiC'os",2019,109,9.4,70239,-1.24698586379544,0,0,1,0
2,2027,"ServiC'os",2020,108,9.5,70646,-0.133189862797456,0,0,1,0
2,2028,"ServiC'os",2011,57.3,10.8,120852,15.2026459272907,1,2016,0,0
2,2028,"ServiC'os",2012,74,10.9,121672,12.9727265913663,1,2016,1,0
2,2028,"ServiC'os",2013,84,11,122314,15.6006919311632,1,2016,1,0
2,2028,"ServiC'os",2014,68,10.9,122859,11.0718930216705,1,2016,1,0
2,2028,"ServiC'os",2015,83,11,122983,12.3143816500622,1,2016,1,0
2,2028,"ServiC'os",2016,96,11.1,123376,13.1370248104222,1,2016,1,1
2,2028,"ServiC'os",2017,134,11.2,124137,11.0701560273491,1,2016,1,1
2,2028,"ServiC'os",2018,113,11.3,124482,7.8842477590777,1,2016,1,1
2,2028,"ServiC'os",2019,104,11.3,124663,7.7467643274937,1,2016,1,1
2,2028,"ServiC'os",2020,124,11.3,124916,3.66137280083654,1,2016,1,1
2,2029,"Industria",2011,65,8.7,146691,12.1017027494782,0,0,0,0
2,2029,"Industria",2012,53,8.8,147070,8.3967161681686,0,0,1,0
2,2029,"Industria",2013,65,8.7,147226,8.12745602497488,0,0,1,0
2,2029,"Industria",2014,83,8.7,148357,7.13010365195184,0,0,1,0
2,2029,"Industria",2015,105,8.7,149474,5.24921050302932,0,0,1,0
2,2029,"Industria",2016,87,8.8,149670,5.02604906740231,0,0,1,0
2,2029,"Industria",2017,104,8.8,150251,0.57809407420863,0,0,1,0
2,2029,"Industria",2018,137,8.8,151592,0.525094260990168,0,0,1,0
2,2029,"Industria",2019,122,8.8,153011,1.38566806342719,0,0,1,0
2,2029,"Industria",2020,132,8.9,154439,-0.0721479217123571,0,0,1,0
2,2030,"Industria",2011,40.7,9.4,114410,17.6394230061679,1,2012,0,0
2,2030,"Industria",2012,38,9.5,114749,14.4125080511488,1,2012,1,1
2,2030,"Industria",2013,51,9.5,115651,16.7341553992165,1,2012,1,1
2,2030,"Industria",2014,69,9.5,116725,10.4398039194088,1,2012,1,1
2,2030,"Industria",2015,86,9.6,116980,11.7269095794042,1,2012,1,1
2,2030,"Industria",2016,105,9.5,117497,8.73222120240475,1,2012,1,1
2,2030,"Industria",2017,87,9.5,118136,8.96218647876727,1,2012,1,1
2,2030,"Industria",2018,95,9.5,118589,4.81676268053888,1,2012,1,1
2,2030,"Industria",2019,124,9.4,119062,3.98901640117531,1,2012,1,1
2,2030,"Industria",2020,135,9.4,119798,5.25379964254127,1,2012,1,1
2,2031,"Agricultura",2011,60.6,7.3,36020,11.2711755558959,0,0,0,0
2,2031,"Agricultura",2012,60,7.3,36163,8.222002037894,0,0,1,0
2,2031,"Agricultura",2013,71,7.2,36454,4.84453922283153,0,0,1,0
2,2031,"Agricultura",2014,99,7.2,36583,8.00532337345838,0,0,1,0
2,2031,"Agricultura",2015,80,7.2,36887,6.02448590357743,0,0,1,0
2,2031,"Agricultura",2016,108,7.2,37000,2.43934492717772,0,0,1,0
2,2031,"Agricultura",2017,142,7.3,37040,2.72789863350693,0,0,1,0
2,2031,"Agricultura",2018,159,7.3,37163,-1.78307318669701,0,0,1,0
2,2031,"Agricultura",2019,186,7.4,37419,-0.840842435300008,0,0,1,0
2,2031,"Agricultura",2020,232,7.2,37512,-1.27268375843962,0,0,1,0
2,2032,"ServiC'os",2011,31.5,9.7,96232,15.5672896178745,1,2012,0,0
2,2032,"ServiC'os",2012,29,9.7,96363,16.4228390375349,1,2012,1,1
2,2032,"ServiC'os",2013,36,9.8,96678,11.770270976718,1,2012,1,1
2,2032,"ServiC'os",2014,32,9.8,97396,11.7054819928285,1,2012,1,1
2,2032,"ServiC'os",2015,33,9.9,98045,9.88927077632212,1,2012,1,1
2,2032,"ServiC'os",2016,35,9.7,98889,10.7955614869209,1,2012,1,1
2,2032,"ServiC'os",2017,43,9.6,99514,10.6508486334905,1,2012,1,1
2,2032,"ServiC'os",2018,44,9.7,99780,8.83548607110361,1,2012,1,1
2,2032,"ServiC'os",2019,45,9.8,100776,7.59702099444865,1,2012,1,1
2,2032,"ServiC'os",2020,61,9.8,101720,5.6019180944058,1,2012,1,1
2,2033,"ServiC'os",2011,63.8,9.2,189020,9.04378486281289,0,0,0,0
2,2033,"ServiC'os",2012,74,9.3,189244,9.48749975949544,0,0,1,0
2,2033,"ServiC'os",2013,88,9.4,190554,7.71621105247433,0,0,1,0
2,2033,"ServiC'os",2014,92,9.5,191478,7.31759512701047,0,0,1,0
2,2033,"ServiC'os",2015,75,9.6,192809,4.7872239650007,0,0,1,0
2,2033,"ServiC'os",2016,95,9.6,194248,2.89848946529911,0,0,1,0
2,2033,"ServiC'os",2017,92,9.6,195720,2.58761274707614,0,0,1,0
2,2033,"ServiC'os",2018,75,9.6,196296,2.47843868432821,0,0,1,0
2,2033,"ServiC'os",2019,98,9.5,196923,0.732413763589214,0,0,1,0
2,2033,"ServiC'os",2020,128,9.4,198690,3.45823235960838,0,0,1,0
2,2034,"Agricultura",2011,78.7,8.4,42674,12.9161066899438,0,0,0,0
2,2034,"Agricultura",2012,105,8.5,42887,5.68498233915531,0,0,1,0
2,2034,"Agricultura",2013,115,8.3,43115,10.3710367573676,0,0,1,0
2,2034,"Agricultura",2014,135,8.4,43518,6.04512719076842,0,0,1,0
2,2034,"Agricultura",2015,170,8.5,43571,5.02493937115466,0,0,1,0
2,2034,"Agricultura",2016,233,8.6,43845,3.30727213557559,0,0,1,0
2,2034,"Agricultura",2017,203,8.6,44079,2.24404095550672,0,0,1,0
2,2034,"Agricultura",2018,194,8.6,44374,-0.196912975691822,0,0,1,0
2,2034,"Agricultura",2019,263,8.7,44646,2.30087873149862,0,0,1,0
2,2034,"Agricultura",2020,317,8.7,44761,-1.66894620795124,0,0,1,0
2,2035,"Industria",2011,80.3,9.9,95695,15.8276837362215,1,2016,0,0
2,2035,"Industria",2012,106,9.9,96645,14.2410856937308,1,2016,1,0
2,2035,"Industria",2013,115,9.9,97199,13.8859147147577,1,2016,1,0
2,2035,"Industria",2014,131,9.9,97641,12.4078992518596,1,2016,1,0
2,2035,"Industria",2015,147,9.8,98150,10.1921195366743,1,2016,1,0
2,2035,"Industria",2016,173,9.8,99098,8.29860218049274,1,2016,1,1
2,2035,"Industria",2017,149,9.8,99857,10.2841381780722,1,2016,1,1
2,2035,"Industria",2018,125,9.8,100600,6.67260394665003,1,2016,1,1
2,2035,"Industria",2019,151,9.6,101322,4.8673245481973,1,2016,1,1
2,2035,"Industria",2020,169,9.6,101586,0.94544891332054,1,2016,1,1
2,2036,"Agricultura",2011,87.6,9.5,130492,16.9415260715383,1,2018,0,0
2,2036,"Agricultura",2012,99,9.4,131040,15.6294086436876,1,2018,1,0
2,2036,"Agricultura",2013,100,9.4,132175,12.2841779372183,1,2018,1,0
2,2036,"Agricultura",2014,87,9.3,133186,8.58043426702189,1,2018,1,0
2,2036,"Agricultura",2015,87,9.2,134232,9.72825622532889,1,2018,1,0
2,2036,"Agricultura",2016,79,9.2,135463,11.0836596498114,1,2018,1,0
2,2036,"Agricultura",2017,88,9.2,136611,5.89910204630545,1,2018,1,0
2,2036,"Agricultura",2018,88,9.2,136769,8.84128402243105,1,2018,1,1
2,2036,"Agricultura",2019,89,9.3,138086,4.4955278410318,1,2018,1,1
2,2036,"Agricultura",2020,118,9.3,139376,3.68792227019702,1,2018,1,1
2,2037,"Agricultura",2011,87,9.3,62364,14.7198570866551,1,2018,0,0
2,2037,"Agricultura",2012,115,9.3,62485,13.9963764592643,1,2018,1,0
2,2037,"Agricultura",2013,146,9.3,62870,13.031901921768,1,2018,1,0
2,2037,"Agricultura",2014,184,9.3,63376,12.5831453634,1,2018,1,0
2,2037,"Agricultura",2015,226,9.2,63514,11.2066375301709,1,2018,1,0
2,2037,"Agricultura",2016,211,9.2,63620,10.4078465105915,1,2018,1,0
2,2037,"Agricultura",2017,197,9,64116,9.21747289060099,1,2018,1,0
2,2037,"Agricultura",2018,161,9.1,64359,4.64415599990596,1,2018,1,1
2,2037,"Agricultura",2019,169,9.2,64695,4.81012652373769,1,2018,1,1
2,2037,"Agricultura",2020,219,9.1,64995,2.20214931507571,1,2018,1,1
2,2038,"Agricultura",2011,71.7,8.1,44006,9.52738828705013,0,0,0,0
2,2038,"Agricultura",2012,95,8.1,44179,8.98853455255725,0,0,1,0
2,2038,"Agricultura",2013,119,8.1,44292,6.7864946580575,0,0,1,0
