"id_estado","id_municipio","setor","ano","renda","escolaridade","populacao","y","d","G","Tt","d_x_t"
2,2014,"Industria",2017,33,9,60351,6.56748871690906,1,2016,1,1
2,2014,"Industria",2018,33,8.9,60669,3.39323724843477,1,2016,1,1
2,2014,"Industria",2019,37,8.8,61058,2.30128635845642,1,2016,1,1
2,2014,"Industria",2020,31,8.9,61188,2.20196766037545,1,2016,1,1
2,2015,"Industria",2011,34.6,9.6,155251,9.11959283075416,0,0,0,0
2,2015,"Industria",2012,29,9.7,155507,7.07302358755893,0,0,1,0
2,2015,"Industria",2013,30,9.8,156866,6.36026074767172,0,0,1,0
2,2015,"Industria",2014,39,9.8,157109,6.44838036506425,0,0,1,0
2,2015,"Industria",2015,33,9.8,157942,4.25252761241218,0,0,1,0
2,2015,"Industria",2016,32,9.7,158141,2.42146632333816,0,0,1,0
2,2015,"Industria",2017,37,9.7,159332,2.82510719142869,0,0,1,0
2,2015,"Industria",2018,48,9.7,159700,-0.254830987851517,0,0,1,0
2,2015,"Industria",2019,65,9.8,160384,-1.25648847501185,0,0,1,0
2,2015,"Industria",2020,59,9.8,160823,-4.35068020471705,0,0,1,0
2,2016,"Industria",2011,79.6,8.7,122322,14.0308045132703,1,2018,0,0
2,2016,"Industria",2012,96,8.7,122876,11.72634820947,1,2018,1,0
2,2016,"Industria",2013,116,8.8,124066,13.1534639460519,1,2018,1,0
2,2016,"Industria",2014,102,8.8,124593,12.2740759841429,1,2018,1,0
2,2016,"Industria",2015,132,8.8,125212,10.0424105910601,1,2018,1,0
2,2016,"Industria",2016,131,8.7,125490,9.13003957579807,1,2018,1,0
2,2016,"Industria",2017,125,8.8,126174,6.37493755225227,1,2018,1,0
2,2016,"Industria",2018,102,8.9,126537,4.29407014049578,1,2018,1,1
2,2016,"Industria",2019,134,8.9,127684,5.06354698355163,1,2018,1,1
2,2016,"Industria",2020,119,8.9,128405,3.80723765927222,1,2018,1,1
2,2017,"Agricultura",2011,27.7,8.8,81147,19.1116473614171,1,2012,0,0
2,2017,"Agricultura",2012,34,8.8,81641,15.1724183907126,1,2012,1,1
2,2017,"Agricultura",2013,34,8.8,81820,14.381875175043,1,2012,1,1
2,2017,"Agricultura",2014,27,8.6,82421,14.6613325242703,1,2012,1,1
2,2017,"Agricultura",2015,21,8.7,82526,12.3495032168643,1,2012,1,1
2,2017,"Agricultura",2016,24,8.7,83190,9.16843708389651,1,2012,1,1
2,2017,"Agricultura",2017,31,8.6,83523,8.01173637672347,1,2012,1,1
2,2017,"Agricultura",2018,40,8.7,83755,4.59576895386063,1,2012,1,1
2,2017,"Agricultura",2019,44,8.8,84167,7.14299878677279,1,2012,1,1
2,2017,"Agricultura",2020,45,8.9,84425,3.75536830563727,1,2012,1,1
2,2018,"Agricultura",2011,36.2,8.6,23254,16.3487225041452,1,2012,0,0
2,2018,"Agricultura",2012,44,8.6,23435,13.6842260848933,1,2012,1,1
2,2018,"Agricultura",2013,36,8.7,23562,12.1526521847119,1,2012,1,1
2,2018,"Agricultura",2014,44,8.8,23677,12.5645271636105,1,2012,1,1
2,2018,"Agricultura",2015,36,8.8,23706,9.76766410150478,1,2012,1,1
2,2018,"Agricultura",2016,38,8.8,23838,8.92041707891747,1,2012,1,1
2,2018,"Agricultura",2017,32,8.8,23975,4.14779701322085,1,2012,1,1
2,2018,"Agricultura",2018,34,8.7,24170,5.76251358384776,1,2012,1,1
2,2018,"Agricultura",2019,43,8.8,24408,8.52521229382718,1,2012,1,1
2,2018,"Agricultura",2020,49,8.8,24598,2.17242113539569,1,2012,1,1
2,2019,"Industria",2011,32,11,212327,16.4560346188889,1,2016,0,0
2,2019,"Industria",2012,30,10.8,212998,15.6465049688351,1,2016,1,0
2,2019,"Industria",2013,32,10.9,214366,14.6678300345941,1,2016,1,0
2,2019,"Industria",2014,37,11,215752,14.5904685194943,1,2016,1,0
2,2019,"Industria",2015,32,11,216476,10.3565381688762,1,2016,1,0
2,2019,"Industria",2016,29,11,217507,8.54662608689547,1,2016,1,1
2,2019,"Industria",2017,36,11,218065,7.28321187827314,1,2016,1,1
2,2019,"Industria",2018,49,11.1,219047,7.16264987433174,1,2016,1,1
2,2019,"Industria",2019,53,11.1,220938,4.12091752714055,1,2016,1,1
2,2019,"Industria",2020,58,11.1,221902,4.02521804674821,1,2016,1,1
2,2020,"Industria",2011,28,7.8,129933,10.0740500186679,0,0,0,0
2,2020,"Industria",2012,29,7.6,130314,10.2752592495222,0,0,1,0
2,2020,"Industria",2013,26,7.5,131323,7.84275773053822,0,0,1,0
2,2020,"Industria",2014,30,7.5,132253,5.70542549714967,0,0,1,0
2,2020,"Industria",2015,26,7.7,132654,3.44373970008901,0,0,1,0
2,2020,"Industria",2016,30,7.6,133600,3.58593423908586,0,0,1,0
2,2020,"Industria",2017,27,7.6,134181,4.26199113365742,0,0,1,0
2,2020,"Industria",2018,24,7.6,135232,1.51853232409348,0,0,1,0
2,2020,"Industria",2019,21,7.7,136203,-2.06431351622686,0,0,1,0
2,2020,"Industria",2020,26,7.7,137109,0.141916274562754,0,0,1,0
2,2021,"ServiC'os",2011,81.4,9,101320,14.8589709893303,1,2012,0,0
2,2021,"ServiC'os",2012,103,9,101868,15.0259198107771,1,2012,1,1
2,2021,"ServiC'os",2013,137,8.9,102166,13.953808599957,1,2012,1,1
2,2021,"ServiC'os",2014,169,8.9,103146,12.2934699600061,1,2012,1,1
2,2021,"ServiC'os",2015,149,8.7,103437,11.3568390586412,1,2012,1,1
2,2021,"ServiC'os",2016,156,8.5,104040,9.84982555246282,1,2012,1,1
2,2021,"ServiC'os",2017,127,8.5,105044,10.7139775727568,1,2012,1,1
2,2021,"ServiC'os",2018,103,8.5,105488,6.68238717422582,1,2012,1,1
2,2021,"ServiC'os",2019,101,8.5,106364,9.0788448725446,1,2012,1,1
2,2021,"ServiC'os",2020,107,8.5,107052,5.28226966517681,1,2012,1,1
2,2022,"Agricultura",2011,41.9,8.9,35349,10.4885196581535,0,0,0,0
2,2022,"Agricultura",2012,56,8.9,35628,10.3561047400535,0,0,1,0
2,2022,"Agricultura",2013,73,8.9,35863,6.34522485265243,0,0,1,0
2,2022,"Agricultura",2014,76,8.8,36075,6.04142773271673,0,0,1,0
2,2022,"Agricultura",2015,68,8.8,36194,4.76682590329028,0,0,1,0
2,2022,"Agricultura",2016,60,8.8,36232,3.5371212798909,0,0,1,0
2,2022,"Agricultura",2017,76,8.8,36421,0.724355222793782,0,0,1,0
2,2022,"Agricultura",2018,89,8.8,36474,0.649989942387331,0,0,1,0
2,2022,"Agricultura",2019,112,8.8,36801,-1.11672326523362,0,0,1,0
2,2022,"Agricultura",2020,144,8.6,37086,-1.61578594155048,0,0,1,0
2,2023,"Industria",2011,52.6,8.6,139161,17.0210053195013,1,2018,0,0
2,2023,"Industria",2012,71,8.7,139487,14.197364916125,1,2018,1,0
2,2023,"Industria",2013,67,8.7,139931,14.6836631415888,1,2018,1,0
2,2023,"Industria",2014,86,8.7,141089,11.0571436194073,1,2018,1,0
2,2023,"Industria",2015,72,8.8,141263,11.0371690689605,1,2018,1,0
2,2023,"Industria",2016,61,8.8,141449,8.09020314402578,1,2018,1,0
2,2023,"Industria",2017,80,8.8,142065,7.50513891489881,1,2018,1,0
2,2023,"Industria",2018,66,8.8,142984,7.24181275130506,1,2018,1,1
2,2023,"Industria",2019,53,8.9,143503,4.3103133996608,1,2018,1,1
2,2023,"Industria",2020,70,8.9,143956,0.63123816114117,1,2018,1,1
2,2024,"ServiC'os",2011,72.5,11.3,133653,14.2245316922776,1,2012,0,0
2,2024,"ServiC'os",2012,81,11.4,134386,14.6101013237194,1,2012,1,1
2,2024,"ServiC'os",2013,79,11.4,135563,13.865035489586,1,2012,1,1
2,2024,"ServiC'os",2014,103,11.4,135870,15.2484549785611,1,2012,1,1
2,2024,"ServiC'os",2015,108,11.2,136193,11.8792483572511,1,2012,1,1
2,2024,"ServiC'os",2016,126,11.2,136623,6.60508328685205,1,2012,1,1
2,2024,"ServiC'os",2017,138,11.2,137906,8.46113647020091,1,2012,1,1
2,2024,"ServiC'os",2018,125,11.1,138337,9.07262950625715,1,2012,1,1
2,2024,"ServiC'os",2019,171,11.1,139440,7.66381214553923,1,2012,1,1
2,2024,"ServiC'os",2020,210,11.2,140089,4.70575548362565,1,2012,1,1
2,2025,"Industria",2011,38.7,10.5,135556,15.9096128023902,1,2018,0,0
2,2025,"Industria",2012,37,10.5,136727,14.7086968767808,1,2018,1,0
2,2025,"Industria",2013,45,10.5,137768,11.297339746687,1,2018,1,0
2,2025,"Industria",2014,47,10.5,138938,14.6727125182339,1,2018,1,0
2,2025,"Industria",2015,50,10.6,139478,9.39575142279169,1,2018,1,0
2,2025,"Industria",2016,68,10.6,139715,9.95838262028781,1,2018,1,0
2,2025,"Industria",2017,73,10.6,140573,8.07013898440354,1,2018,1,0
2,2025,"Industria",2018,73,10.6,141074,3.1314110157938,1,2018,1,1
2,2025,"Industria",2019,93,10.6,142469,4.67420266740329,1,2018,1,1
2,2025,"Industria",2020,125,10.7,143387,2.72797139697246,1,2018,1,1
2,2026,"ServiC'os",2011,54.8,11.4,65334,14.9636870450203,1,2016,0,0
2,2026,"ServiC'os",2012,49,11.5,65484,13.4955337654235,1,2016,1,0
2,2026,"ServiC'os",2013,65,11.5,65802,12.6589083513451,1,2016,1,0
2,2026,"ServiC'os",2014,77,11.5,66436,10.8396867016285,1,2016,1,0
2,2026,"ServiC'os",2015,94,11.5,66639,12.8368957440403,1,2016,1,0
2,2026,"ServiC'os",2016,82,11.5,67137,5.97129053138284,1,2016,1,1
2,2026,"ServiC'os",2017,78,11.6,67233,8.58410358239531,1,2016,1,1
2,2026,"ServiC'os",2018,64,11.6,67331,7.36020971983487,1,2016,1,1
2,2026,"ServiC'os",2019,65,11.6,67414,0.538400224166971,1,2016,1,1
2,2026,"ServiC'os",2020,57,11.6,67797,0.83700437440823,1,2016,1,1
2,2027,"ServiC'os",2011,57.8,9.4,67365,10.4874239027648,0,0,0,0
2,2027,"ServiC'os",2012,71,9.4,67468,9.17696513776554,0,0,1,0
2,2027,"ServiC'os",2013,75,9.3,67951,8.21492842362011,0,0,1,0
2,2027,"ServiC'os",2014,84,9.4,68158,5.46567426088061,0,0,1,0
2,2027,"ServiC'os",2015,91,9.4,68797,5.03114281793975,0,0,1,0
2,2027,"ServiC'os",2016,112,9.4,69132,1.79562023531612,0,0,1,0
2,2027,"ServiC'os",2017,94,9.4,69363,2.49180328474092,0,0,1,0
2,2027,"ServiC'os",2018,115,9.4,69724,-0.336948159199409,0,0,1,0
2,2027,"ServiC'os",2019,109,9.4,70239,-1.24698586379544,0,0,1,0
2,2027,"ServiC'os",2020,108,9.5,70646,-0.133189862797456,0,0,1,0
2,2028,"ServiC'os",2011,57.3,10.8,120852,15.2026459272907,1,2016,0,0
2,2028,"ServiC'os",2012,74,10.9,121672,12.9727265913663,1,2016,1,0
2,2028,"ServiC'os",2013,84,11,122314,15.6006919311632,1,2016,1,0
2,2028,"ServiC'os",2014,68,10.9,122859,11.0718930216705,1,2016,1,0
2,2028,"ServiC'os",2015,83,11,122983,12.3143816500622,1,2016,1,0
2,2028,"ServiC'os",2016,96,11.1,123376,11.8370248104222,1,2016,1,1
2,2028,"ServiC'os",2017,134,11.2,124137,9.97015602734914,1,2016,1,1
2,2028,"ServiC'os",2018,113,11.3,124482,6.9842477590777,1,2016,1,1
2,2028,"ServiC'os",2019,104,11.3,124663,7.0467643274937,1,2016,1,1
2,2028,"ServiC'os",2020,124,11.3,124916,3.16137280083654,1,2016,1,1
2,2029,"Industria",2011,65,8.7,146691,12.1017027494782,0,0,0,0
2,2029,"Industria",2012,53,8.8,147070,8.3967161681686,0,0,1,0
2,2029,"Industria",2013,65,8.7,147226,8.12745602497488,0,0,1,0
2,2029,"Industria",2014,83,8.7,148357,7.13010365195184,0,0,1,0
2,2029,"Industria",2015,105,8.7,149474,5.24921050302932,0,0,1,0
2,2029,"Industria",2016,87,8.8,149670,5.02604906740231,0,0,1,0
2,2029,"Industria",2017,104,8.8,150251,0.57809407420863,0,0,1,0
2,2029,"Industria",2018,137,8.8,151592,0.525094260990168,0,0,1,0
2,2029,"Industria",2019,122,8.8,153011,1.38566806342719,0,0,1,0
2,2029,"Industria",2020,132,8.9,154439,-0.0721479217123571,0,0,1,0
2,2030,"Industria",2011,40.7,9.4,114410,17.6394230061679,1,2012,0,0
2,2030,"Industria",2012,38,9.5,114749,14.1125080511488,1,2012,1,1
2,2030,"Industria",2013,51,9.5,115651,16.6341553992165,1,2012,1,1
2,2030,"Industria",2014,69,9.5,116725,10.5398039194088,1,2012,1,1
2,2030,"Industria",2015,86,9.6,116980,12.0269095794042,1,2012,1,1
2,2030,"Industria",2016,105,9.5,117497,9.23222120240475,1,2012,1,1
2,2030,"Industria",2017,87,9.5,118136,9.66218647876727,1,2012,1,1
2,2030,"Industria",2018,95,9.5,118589,5.71676268053888,1,2012,1,1
2,2030,"Industria",2019,124,9.4,119062,5.08901640117531,1,2012,1,1
2,2030,"Industria",2020,135,9.4,119798,6.55379964254127,1,2012,1,1
2,2031,"Agricultura",2011,60.6,7.3,36020,11.2711755558959,0,0,0,0
2,2031,"Agricultura",2012,60,7.3,36163,8.222002037894,0,0,1,0
2,2031,"Agricultura",2013,71,7.2,36454,4.84453922283153,0,0,1,0
2,2031,"Agricultura",2014,99,7.2,36583,8.00532337345838,0,0,1,0
2,2031,"Agricultura",2015,80,7.2,36887,6.02448590357743,0,0,1,0
2,2031,"Agricultura",2016,108,7.2,37000,2.43934492717772,0,0,1,0
2,2031,"Agricultura",2017,142,7.3,37040,2.72789863350693,0,0,1,0
2,2031,"Agricultura",2018,159,7.3,37163,-1.78307318669701,0,0,1,0
2,2031,"Agricultura",2019,186,7.4,37419,-0.840842435300008,0,0,1,0
2,2031,"Agricultura",2020,232,7.2,37512,-1.27268375843962,0,0,1,0
2,2032,"ServiC'os",2011,31.5,9.7,96232,15.5672896178745,1,2012,0,0
2,2032,"ServiC'os",2012,29,9.7,96363,16.1228390375349,1,2012,1,1
2,2032,"ServiC'os",2013,36,9.8,96678,11.670270976718,1,2012,1,1
2,2032,"ServiC'os",2014,32,9.8,97396,11.8054819928285,1,2012,1,1
2,2032,"ServiC'os",2015,33,9.9,98045,10.1892707763221,1,2012,1,1
2,2032,"ServiC'os",2016,35,9.7,98889,11.2955614869209,1,2012,1,1
2,2032,"ServiC'os",2017,43,9.6,99514,11.3508486334905,1,2012,1,1
2,2032,"ServiC'os",2018,44,9.7,99780,9.73548607110361,1,2012,1,1
2,2032,"ServiC'os",2019,45,9.8,100776,8.69702099444865,1,2012,1,1
2,2032,"ServiC'os",2020,61,9.8,101720,6.9019180944058,1,2012,1,1
2,2033,"ServiC'os",2011,63.8,9.2,189020,9.04378486281289,0,0,0,0
2,2033,"ServiC'os",2012,74,9.3,189244,9.48749975949544,0,0,1,0
2,2033,"ServiC'os",2013,88,9.4,190554,7.71621105247433,0,0,1,0
2,2033,"ServiC'os",2014,92,9.5,191478,7.31759512701047,0,0,1,0
2,2033,"ServiC'os",2015,75,9.6,192809,4.7872239650007,0,0,1,0
2,2033,"ServiC'os",2016,95,9.6,194248,2.89848946529911,0,0,1,0
2,2033,"ServiC'os",2017,92,9.6,195720,2.58761274707614,0,0,1,0
2,2033,"ServiC'os",2018,75,9.6,196296,2.47843868432821,0,0,1,0
2,2033,"ServiC'os",2019,98,9.5,196923,0.732413763589214,0,0,1,0
2,2033,"ServiC'os",2020,128,9.4,198690,3.45823235960838,0,0,1,0
2,2034,"Agricultura",2011,78.7,8.4,42674,12.9161066899438,0,0,0,0
2,2034,"Agricultura",2012,105,8.5,42887,5.68498233915531,0,0,1,0
2,2034,"Agricultura",2013,115,8.3,43115,10.3710367573676,0,0,1,0
2,2034,"Agricultura",2014,135,8.4,43518,6.04512719076842,0,0,1,0
2,2034,"Agricultura",2015,170,8.5,43571,5.02493937115466,0,0,1,0
2,2034,"Agricultura",2016,233,8.6,43845,3.30727213557559,0,0,1,0
2,2034,"Agricultura",2017,203,8.6,44079,2.24404095550672,0,0,1,0
2,2034,"Agricultura",2018,194,8.6,44374,-0.196912975691822,0,0,1,0
2,2034,"Agricultura",2019,263,8.7,44646,2.30087873149862,0,0,1,0
2,2034,"Agricultura",2020,317,8.7,44761,-1.66894620795124,0,0,1,0
2,2035,"Industria",2011,80.3,9.9,95695,15.8276837362215,1,2016,0,0
2,2035,"Industria",2012,106,9.9,96645,14.2410856937308,1,2016,1,0
2,2035,"Industria",2013,115,9.9,97199,13.8859147147577,1,2016,1,0
2,2035,"Industria",2014,131,9.9,97641,12.4078992518596,1,2016,1,0
2,2035,"Industria",2015,147,9.8,98150,10.1921195366743,1,2016,1,0
2,2035,"Industria",2016,173,9.8,99098,6.99860218049274,1,2016,1,1
2,2035,"Industria",2017,149,9.8,99857,9.18413817807225,1,2016,1,1
2,2035,"Industria",2018,125,9.8,100600,5.77260394665003,1,2016,1,1
2,2035,"Industria",2019,151,9.6,101322,4.1673245481973,1,2016,1,1
2,2035,"Industria",2020,169,9.6,101586,0.44544891332054,1,2016,1,1
2,2036,"Agricultura",2011,87.6,9.5,130492,16.9415260715383,1,2018,0,0
2,2036,"Agricultura",2012,99,9.4,131040,15.6294086436876,1,2018,1,0
2,2036,"Agricultura",2013,100,9.4,132175,12.2841779372183,1,2018,1,0
2,2036,"Agricultura",2014,87,9.3,133186,8.58043426702189,1,2018,1,0
2,2036,"Agricultura",2015,87,9.2,134232,9.72825622532889,1,2018,1,0
2,2036,"Agricultura",2016,79,9.2,135463,11.0836596498114,1,2018,1,0
2,2036,"Agricultura",2017,88,9.2,136611,5.89910204630545,1,2018,1,0
2,2036,"Agricultura",2018,88,9.2,136769,7.04128402243105,1,2018,1,1
2,2036,"Agricultura",2019,89,9.3,138086,2.8955278410318,1,2018,1,1
2,2036,"Agricultura",2020,118,9.3,139376,2.28792227019702,1,2018,1,1
2,2037,"Agricultura",2011,87,9.3,62364,14.7198570866551,1,2018,0,0
2,2037,"Agricultura",2012,115,9.3,62485,13.9963764592643,1,2018,1,0
2,2037,"Agricultura",2013,146,9.3,62870,13.031901921768,1,2018,1,0
2,2037,"Agricultura",2014,184,9.3,63376,12.5831453634,1,2018,1,0
2,2037,"Agricultura",2015,226,9.2,63514,11.2066375301709,1,2018,1,0
2,2037,"Agricultura",2016,211,9.2,63620,10.4078465105915,1,2018,1,0
2,2037,"Agricultura",2017,197,9,64116,9.21747289060099,1,2018,1,0
2,2037,"Agricultura",2018,161,9.1,64359,2.84415599990596,1,2018,1,1
2,2037,"Agricultura",2019,169,9.2,64695,3.21012652373769,1,2018,1,1
2,2037,"Agricultura",2020,219,9.1,64995,0.80214931507571,1,2018,1,1
2,2038,"Agricultura",2011,71.7,8.1,44006,9.52738828705013,0,0,0,0
2,2038,"Agricultura",2012,95,8.1,44179,8.98853455255725,0,0,1,0
2,2038,"Agricultura",2013,119,8.1,44292,6.7864946580575,0,0,1,0
2,2038,"Agricultura",2014,125,8.2,44619,5.12747341065209,0,0,1,0
2,2038,"Agricultura",2015,132,8.2,44819,4.36364123881719,0,0,1,0
2,2038,"Agricultura",2016,140,8.2,45067,3.48169077075711,0,0,1,0
2,2038,"Agricultura",2017,169,8.2,45351,3.84635360188857,0,0,1,0
2,2038,"Agricultura",2018,235,8.2,45534,0.280490784719629,0,0,1,0
2,2038,"Agricultura",2019,190,8.1,45970,-1.13432385601375,0,0,1,0
2,2038,"Agricultura",2020,164,8,46403,0.462458858556793,0,0,1,0
2,2039,"ServiC'os",2011,19.5,9.9,94695,15.7210021069017,1,2012,0,0
2,2039,"ServiC'os",2012,16,10,95547,13.9032285071016,1,2012,1,1
2,2039,"ServiC'os",2013,12,10.2,95886,13.5659045425988,1,2012,1,1
2,2039,"ServiC'os",2014,11,10.3,96066,11.2900624494788,1,2012,1,1
2,2039,"ServiC'os",2015,12,10.3,96815,10.9185685619165,1,2012,1,1
2,2039,"ServiC'os",2016,9,10.1,97026,6.0387926940043,1,2012,1,1
2,2039,"ServiC'os",2017,12,10.1,97305,11.6673768935358,1,2012,1,1
2,2039,"ServiC'os",2018,14,9.9,98176,6.05086916604465,1,2012,1,1
2,2039,"ServiC'os",2019,13,10,99037,5.06074909491154,1,2012,1,1
2,2039,"ServiC'os",2020,15,10,99385,4.6481133571381,1,2012,1,1
2,2040,"ServiC'os",2011,21.6,8.3,92822,9.57840134343983,0,0,0,0
2,2040,"ServiC'os",2012,25,8.4,93259,8.60912382815987,0,0,1,0
2,2040,"ServiC'os",2013,32,8.5,93983,8.88688317522816,0,0,1,0
2,2040,"ServiC'os",2014,42,8.6,94383,6.21535322004342,0,0,1,0
2,2040,"ServiC'os",2015,42,8.5,94909,3.41695340080169,0,0,1,0
2,2040,"ServiC'os",2016,52,8.5,95216,5.09517512356746,0,0,1,0
2,2040,"ServiC'os",2017,49,8.5,96108,2.2724702279899,0,0,1,0
2,2040,"ServiC'os",2018,43,8.5,96667,-0.440296870594286,0,0,1,0
2,2040,"ServiC'os",2019,44,8.6,97248,-0.366751920516098,0,0,1,0
2,2040,"ServiC'os",2020,42,8.6,97499,0.127358758475048,0,0,1,0
2,2041,"ServiC'os",2011,67.1,10.8,170060,7.55786888914662,0,0,0,0
2,2041,"ServiC'os",2012,67,10.8,171741,11.7501582950265,0,0,1,0
2,2041,"ServiC'os",2013,68,10.7,172053,6.81548057390999,0,0,1,0
2,2041,"ServiC'os",2014,77,10.7,172732,5.592284343932,0,0,1,0
2,2041,"ServiC'os",2015,107,10.7,173561,3.93918633718658,0,0,1,0
2,2041,"ServiC'os",2016,121,10.8,173745,4.83733408911328,0,0,1,0
2,2041,"ServiC'os",2017,160,10.8,174151,0.965120719350551,0,0,1,0
2,2041,"ServiC'os",2018,134,10.8,174625,3.97945651787138,0,0,1,0
2,2041,"ServiC'os",2019,108,10.9,175335,-0.437829910306018,0,0,1,0
2,2041,"ServiC'os",2020,95,10.9,176029,-0.229674550353983,0,0,1,0
2,2042,"ServiC'os",2011,74.9,9.5,241209,14.1231081117533,1,2016,0,0
2,2042,"ServiC'os",2012,77,9.5,243293,15.5205349961674,1,2016,1,0
2,2042,"ServiC'os",2013,84,9.6,244251,14.5290976599951,1,2016,1,0
2,2042,"ServiC'os",2014,107,9.7,245795,10.8379316812368,1,2016,1,0
2,2042,"ServiC'os",2015,101,9.7,247746,8.50825685864348,1,2016,1,0
2,2042,"ServiC'os",2016,90,9.7,249291,11.64298367195,1,2016,1,1
2,2042,"ServiC'os",2017,114,9.7,250714,10.2346769088794,1,2016,1,1
2,2042,"ServiC'os",2018,106,9.8,251461,4.63631361844236,1,2016,1,1
2,2042,"ServiC'os",2019,133,9.9,253245,4.04941172110077,1,2016,1,1
2,2042,"ServiC'os",2020,129,9.9,255273,-2.25581422744489,1,2016,1,1
2,2043,"Industria",2011,41.7,10.6,144796,11.0437357565263,0,0,0,0
2,2043,"Industria",2012,46,10.5,145002,8.82884328529663,0,0,1,0
2,2043,"Industria",2013,46,10.5,146417,8.6760186626561,0,0,1,0
2,2043,"Industria",2014,49,10.7,147009,6.00992287829367,0,0,1,0
2,2043,"Industria",2015,58,10.8,147909,4.58610693235336,0,0,1,0
2,2043,"Industria",2016,64,10.8,148143,3.36935070075352,0,0,1,0
2,2043,"Industria",2017,85,10.8,148914,3.79284811139707,0,0,1,0
2,2043,"Industria",2018,90,10.9,149491,2.6601560135776,0,0,1,0
2,2043,"Industria",2019,110,10.8,150495,1.85013706359324,0,0,1,0
2,2043,"Industria",2020,106,10.7,151474,2.4179108778696,0,0,1,0
2,2044,"Industria",2011,62.7,9.7,179520,10.8115036593654,0,0,0,0
2,2044,"Industria",2012,58,9.7,180794,9.16080703343027,0,0,1,0
2,2044,"Industria",2013,61,9.5,181026,6.20202281716683,0,0,1,0
2,2044,"Industria",2014,50,9.5,182578,5.88334758760159,0,0,1,0
2,2044,"Industria",2015,40,9.6,183132,4.80737237888251,0,0,1,0
2,2044,"Industria",2016,32,9.6,183944,2.46246209745171,0,0,1,0
2,2044,"Industria",2017,30,9.6,184777,2.00414898637154,0,0,1,0
2,2044,"Industria",2018,29,9.8,185676,-0.852592767212982,0,0,1,0
2,2044,"Industria",2019,28,9.8,187256,2.86842332027264,0,0,1,0
2,2044,"Industria",2020,29,9.7,187879,-5.57893756778514,0,0,1,0
2,2045,"Industria",2011,57.8,7.7,157716,17.0977950312875,1,2018,0,0
2,2045,"Industria",2012,63,7.7,158750,15.7142285196989,1,2018,1,0
2,2045,"Industria",2013,69,7.7,160229,16.4455972734443,1,2018,1,0
2,2045,"Industria",2014,86,7.7,160549,12.9857220160226,1,2018,1,0
2,2045,"Industria",2015,97,7.7,161843,11.6702820083868,1,2018,1,0
2,2045,"Industria",2016,97,7.7,162646,11.3516862617428,1,2018,1,0
2,2045,"Industria",2017,90,7.7,163887,7.21512177724647,1,2018,1,0
2,2045,"Industria",2018,74,7.6,164938,5.85951284838603,1,2018,1,1
2,2045,"Industria",2019,65,7.6,165525,1.23621364029883,1,2018,1,1
2,2045,"Industria",2020,81,7.6,166995,6.39552669171898,1,2018,1,1
2,2046,"ServiC'os",2011,82,9.2,62957,17.5172932909728,1,2014,0,0
2,2046,"ServiC'os",2012,85,9.1,63048,15.0976125129577,1,2014,1,0
2,2046,"ServiC'os",2013,92,9.1,63640,13.3926221465413,1,2014,1,0
2,2046,"ServiC'os",2014,127,9.1,64228,10.7614668383678,1,2014,1,1
2,2046,"ServiC'os",2015,142,9.3,64553,10.0444219250566,1,2014,1,1
2,2046,"ServiC'os",2016,142,9.3,64821,8.55802640185005,1,2014,1,1
2,2046,"ServiC'os",2017,130,9.3,65016,10.8838542753361,1,2014,1,1
2,2046,"ServiC'os",2018,156,9.4,65549,6.33386643299195,1,2014,1,1
2,2046,"ServiC'os",2019,198,9.5,66062,2.16223352651868,1,2014,1,1
2,2046,"ServiC'os",2020,244,9.5,66202,1.10884115370394,1,2014,1,1
2,2047,"ServiC'os",2011,32.1,8.2,152450,14.4654499707494,1,2014,0,0
2,2047,"ServiC'os",2012,34,8.2,153788,15.0198609989943,1,2014,1,0
2,2047,"ServiC'os",2013,44,8.2,154854,14.0886077756305,1,2014,1,0
2,2047,"ServiC'os",2014,47,8.3,155328,12.3025349942697,1,2014,1,1
2,2047,"ServiC'os",2015,50,8.3,155881,9.69340455846555,1,2014,1,1
2,2047,"ServiC'os",2016,40,8.3,156174,9.50015223045454,1,2014,1,1
2,2047,"ServiC'os",2017,53,8.2,157336,8.46914616158109,1,2014,1,1
2,2047,"ServiC'os",2018,43,8.2,158774,8.01203406469061,1,2014,1,1
2,2047,"ServiC'os",2019,48,8.3,159026,5.44822279868786,1,2014,1,1
2,2047,"ServiC'os",2020,40,8.3,160497,2.71769170457394,1,2014,1,1
2,2048,"Industria",2011,26.8,7.4,65790,10.7730807242714,0,0,0,0
2,2048,"Industria",2012,25,7.4,66120,8.39589531465517,0,0,1,0
2,2048,"Industria",2013,30,7.4,66731,5.74611404102547,0,0,1,0
2,2048,"Industria",2014,41,7.4,66964,5.09760633939998,0,0,1,0
2,2048,"Industria",2015,46,7.3,67612,3.98708682648903,0,0,1,0
2,2048,"Industria",2016,60,7.4,67866,1.50978711553323,0,0,1,0
2,2048,"Industria",2017,62,7.2,68101,1.27928223150971,0,0,1,0
2,2048,"Industria",2018,62,7.2,68249,0.243642552238135,0,0,1,0
2,2048,"Industria",2019,79,7.1,68368,1.83039364450284,0,0,1,0
2,2048,"Industria",2020,83,7.1,68807,1.77855575770549,0,0,1,0
2,2049,"Industria",2011,61.4,10.4,170041,16.9074129235674,1,2014,0,0
2,2049,"Industria",2012,55,10.5,170859,14.520537404984,1,2014,1,0
